anticipation_high_cognition,anticipation_low_cognition,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain,rating,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,constant
0.0,0.0,-0.05230270009850596,0.0,0.0,0.0,0.7118142355220617,0.06977391552943346,0.06879880397157194,0.06718369990637742,0.0649436276430038,0.06209942518126627,0.05867755036868207,0.05470983477956159,0.05023318760565929,0.04528925231290599,0.03992401925813127,0.034187397869361966,0.028132752369437415,0.021816405361816085,1.0
0.0,0.0,-0.14464789471605305,0.0,0.0,0.0,0.24443792970797484,0.06971971020950432,0.06858307499798492,0.06670238932286339,0.06409805654238089,0.06079833078501956,0.05683901042347698,0.05226304970194008,0.04712009273007275,0.04146593489936647,0.03536191756489085,0.028874262559476872,0.022073353760117684,0.015032973500796232,1.0
0.0,0.0,-0.11134284640590827,0.0,0.0,0.0,-0.013081486374757152,0.06966135091012342,0.0683510012381177,0.06618531232361707,0.0631913854333485,0.05940668634121465,0.054878576484442436,0.049663720286151763,0.043827376061064696,0.037442579377907355,0.030589229097845363,0.023353087526198565,0.01582470718946055,0.008098297667853938,1.0
0.0,0.0,-0.057634438833842894,0.0,0.0,0.0,-0.07755100939533092,0.06959884110840403,0.0681026380000183,0.06563274616993463,0.06222447857943309,0.05792656449673087,0.05280045279652726,0.04691943340260832,0.04036758943457282,0.03323859504022685,0.025634376101484457,0.01766365296215923,0.009440386012809563,0.0010821463566882978,1.0
0.0,0.0,-0.02238733550767284,0.0,0.0,0.0,-0.06100258540956494,0.06953218452875108,0.06783804447385934,0.06504498715271316,0.061198257662509144,0.056360169672342274,0.05060909599601176,0.04403819902066244,0.03675392155721246,0.028874262559476872,0.020526865643835948,0.01184695137376587,0.0029751268044222686,-0.005944892229252271,1.0
0.0,0.0,-0.006845034209987583,0.0,0.0,0.0,-0.03025174716326753,0.06946138514263925,0.06755728371783172,0.06442235043357694,0.060113700904227005,0.05470983477956159,0.048309205553036805,0.04102842682927033,0.03300014773092712,0.024370636153147048,0.015297113896406362,0.00594489222925228,-0.0035156399316645026,-0.012912120351657078,1.0
0.0,0.0,-0.0016570323804260766,0.0,0.0,0.0,-0.011074912366601934,0.06938644716837626,0.06726042264311656,0.06376516987588488,0.058971842133545394,0.052978017746116414,0.0459057136933638,0.03789890169096085,0.029120577341537366,0.01974944201425063,0.009976265000241485,4.292384809702909e-18,-0.009976265000241477,-0.019749442014250624,1.0
0.0,0.0,-0.0002589254217821972,0.0,0.0,0.0,-0.003218980373174487,0.0693073750708517,0.06694753199793886,0.06307379786571,0.05777376980125759,0.0511672978552324,0.04340377482097918,0.03465875800075535,0.025129999311362162,0.015032973500796232,0.004596005596793752,-0.005944892229252271,-0.01635135762850263,-0.02638806818567411,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007200917667355887,0.06922417356127085,0.06661868635070671,0.062348605122887035,0.05652062594245057,0.04928037190417545,0.04080875446422696,0.03131745302487938,0.021043625723846996,0.010243983589167591,-0.0008116238719012272,-0.011846951373765863,-0.022586260364012414,-0.03276120887323438,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-4.082313721890815e-05,0.06913684759687408,0.06627396407224008,0.06158998050222892,0.055213605087886114,0.04732005018777443,0.038126217769174894,0.02788473929708409,0.01687703383510178,0.005405575110232789,-0.006214419969995965,-0.017663652962159236,-0.028627517685482388,-0.03880474508469378,1.0
